연도,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,XBH,GO,AO,GO/AO,GW_RBI,BB/K,P/PA,ISOP,XR,GPA
2008.0,안치용,LG,0.295,101.0,421.0,370.0,46.0,109.0,27.0,3.0,7.0,163.0,52.0,3.0,9.0,39.0,1.0,0.0,79.0,6.0,0.441,0.354,0.795,34.0,0.301,0.0,11,111,98,1.13,0,0.67,3.67,0.038,37.8,0.226
2008.0,브룸바,우리,0.293,102.0,420.0,358.0,39.0,105.0,17.0,0.0,13.0,161.0,61.0,0.0,4.0,56.0,6.0,2.0,79.0,12.0,0.45,0.388,0.838,25.0,0.333,0.0,37,63,110,0.57,0,0.82,3.98,0.224,60.9,0.292
2008.0,강민호,롯데,0.292,122.0,501.0,435.0,51.0,127.0,25.0,1.0,19.0,211.0,82.0,0.0,10.0,49.0,1.0,7.0,77.0,13.0,0.485,0.365,0.85,30.0,0.285,0.0,23,101,94,1.07,0,0.36,4.0,0.116,46.8,0.239
2008.0,박기혁,롯데,0.291,113.0,404.0,351.0,47.0,102.0,13.0,1.0,1.0,120.0,36.0,8.0,3.0,40.0,0.0,2.0,47.0,6.0,0.342,0.364,0.706,26.0,0.242,0.0,41,117,137,0.85,0,0.72,4.13,0.173,71.9,0.267
2008.0,가르시아,롯데,0.283,125.0,513.0,460.0,68.0,130.0,25.0,2.0,30.0,249.0,111.0,0.0,2.0,48.0,6.0,3.0,100.0,10.0,0.541,0.353,0.894,33.0,0.338,0.5,46,100,129,0.78,0,0.75,4.08,0.207,70.7,0.279
2008.0,송지만,우리,0.28,118.0,451.0,414.0,48.0,116.0,18.0,0.0,13.0,173.0,62.0,0.0,4.0,28.0,1.0,5.0,82.0,11.0,0.418,0.33,0.748,34.0,0.32,0.625,41,112,140,0.8,0,0.38,3.58,0.185,57.1,0.248
2008.0,박석민,삼성,0.279,126.0,499.0,416.0,65.0,116.0,27.0,1.0,14.0,187.0,64.0,8.0,2.0,61.0,1.0,12.0,84.0,15.0,0.45,0.385,0.835,29.0,0.301,0.0,22,107,99,1.08,0,0.59,3.93,0.105,43.1,0.243
2008.0,양준혁,삼성,0.278,114.0,443.0,385.0,49.0,107.0,16.0,2.0,8.0,151.0,49.0,2.0,2.0,46.0,4.0,7.0,37.0,10.0,0.392,0.364,0.756,24.0,0.309,0.25,24,112,109,1.03,0,0.37,3.98,0.098,41.6,0.226
2008.0,이범호,한화,0.276,125.0,508.0,434.0,80.0,120.0,21.0,3.0,19.0,204.0,77.0,0.0,4.0,61.0,0.0,9.0,50.0,18.0,0.47,0.374,0.844,32.0,0.315,0.0,29,107,124,0.86,0,0.29,3.55,0.115,47.3,0.23
2008.0,최형우,삼성,0.276,126.0,440.0,384.0,68.0,106.0,24.0,0.0,19.0,187.0,71.0,0.0,2.0,48.0,2.0,6.0,76.0,9.0,0.487,0.364,0.851,24.0,0.336,0.1,16,137,108,1.27,0,0.87,3.96,0.056,42.1,0.225
2008.0,강정호,우리,0.271,116.0,408.0,362.0,36.0,98.0,18.0,1.0,8.0,142.0,47.0,7.0,3.0,31.0,1.0,5.0,65.0,12.0,0.392,0.334,0.726,24.0,0.276,0.333,20,113,93,1.22,0,0.26,3.79,0.081,39.1,0.215
2008.0,정성훈,우리,0.27,109.0,399.0,355.0,43.0,96.0,21.0,2.0,3.0,130.0,34.0,2.0,1.0,36.0,1.0,5.0,41.0,13.0,0.366,0.345,0.711,21.0,0.299,0.222,18,116,111,1.05,0,0.56,3.61,0.063,30.8,0.207
2008.0,고영민,두산,0.267,126.0,528.0,427.0,84.0,114.0,15.0,3.0,9.0,162.0,70.0,7.0,6.0,74.0,0.0,14.0,109.0,10.0,0.379,0.388,0.767,29.0,0.311,0.0,22,126,117,1.08,0,0.57,3.8,0.085,28.2,0.199
2008.0,김태완,한화,0.266,124.0,450.0,383.0,44.0,102.0,16.0,0.0,23.0,187.0,73.0,0.0,6.0,50.0,4.0,11.0,78.0,9.0,0.488,0.362,0.85,26.0,0.269,0.154,33,144,103,1.4,0,0.7,3.95,0.082,72.8,0.282
2009.0,박용택,LG,0.372,111.0,506.0,452.0,91.0,168.0,31.0,5.0,18.0,263.0,74.0,3.0,9.0,36.0,2.0,6.0,63.0,15.0,0.582,0.417,0.999,51.0,0.402,1.0,56,141,110,1.28,0,2.07,3.59,0.226,105.3,0.346
2009.0,홍성흔,롯데,0.371,119.0,487.0,426.0,71.0,158.0,33.0,0.0,12.0,227.0,64.0,0.0,7.0,49.0,1.0,5.0,55.0,15.0,0.533,0.435,0.968,46.0,0.352,0.0,51,90,136,0.66,0,1.47,3.62,0.265,105.1,0.354
2009.0,김현수,두산,0.357,133.0,572.0,482.0,97.0,172.0,31.0,6.0,23.0,284.0,104.0,0.0,6.0,80.0,5.0,4.0,59.0,7.0,0.589,0.448,1.037,52.0,0.354,0.0,35,99,88,1.13,0,0.8,3.53,0.161,61.9,0.299
2009.0,김동주,두산,0.353,105.0,426.0,354.0,63.0,125.0,28.0,0.0,19.0,210.0,86.0,0.0,3.0,61.0,10.0,8.0,55.0,17.0,0.593,0.455,1.048,40.0,0.369,0.0,43,105,101,1.04,0,1.51,4.32,0.212,91.3,0.339
2009.0,정근우,SK,0.35,127.0,565.0,480.0,98.0,168.0,29.0,4.0,9.0,232.0,59.0,2.0,5.0,67.0,1.0,11.0,55.0,8.0,0.483,0.437,0.92,51.0,0.328,0.25,52,122,93,1.31,0,0.95,3.88,0.23,89.5,0.327
2009.0,페타지니,LG,0.332,115.0,498.0,388.0,62.0,129.0,16.0,0.0,26.0,223.0,100.0,0.0,6.0,97.0,9.0,7.0,70.0,7.0,0.575,0.468,1.043,33.0,0.35,0.0,33,156,92,1.7,0,0.65,3.97,0.101,77.3,0.276
2009.0,김상현,KIA,0.315,121.0,496.0,448.0,77.0,141.0,30.0,2.0,36.0,283.0,127.0,0.0,1.0,41.0,1.0,6.0,103.0,11.0,0.632,0.379,1.011,46.0,0.403,0.0,37,93,95,0.98,0,0.53,3.99,0.188,59.0,0.291
2009.0,이택근,히어로즈,0.311,123.0,538.0,456.0,84.0,142.0,26.0,0.0,15.0,213.0,66.0,1.0,4.0,64.0,5.0,13.0,59.0,13.0,0.467,0.408,0.875,38.0,0.291,0.0,27,140,122,1.15,0,0.95,3.56,0.114,69.8,0.279
2009.0,김주찬,롯데,0.31,109.0,479.0,435.0,77.0,135.0,30.0,5.0,7.0,196.0,51.0,4.0,6.0,28.0,0.0,6.0,56.0,7.0,0.451,0.356,0.807,43.0,0.36,0.0,32,85,111,0.77,0,1.39,4.11,0.138,62.5,0.296
2009.0,강봉규,삼성,0.31,126.0,529.0,449.0,89.0,139.0,24.0,2.0,20.0,227.0,78.0,6.0,1.0,69.0,2.0,4.0,61.0,15.0,0.506,0.405,0.911,37.0,0.274,0.333,42,109,129,0.84,0,1.43,3.99,0.228,99.5,0.331
2009.0,최희섭,KIA,0.308,131.0,545.0,435.0,98.0,134.0,23.0,0.0,33.0,256.0,100.0,0.0,7.0,96.0,13.0,7.0,108.0,14.0,0.589,0.435,1.024,37.0,0.336,0.167,15,192,68,2.82,0,0.7,3.61,0.04,63.1,0.252
2009.0,강동우,한화,0.302,128.0,585.0,506.0,88.0,153.0,30.0,2.0,10.0,217.0,48.0,4.0,5.0,69.0,0.0,1.0,58.0,6.0,0.429,0.384,0.813,45.0,0.305,0.5,35,140,113,1.24,0,0.92,3.49,0.137,69.1,0.281
2009.0,최준석,두산,0.302,116.0,417.0,361.0,49.0,109.0,11.0,0.0,17.0,171.0,94.0,0.0,4.0,49.0,1.0,3.0,77.0,13.0,0.474,0.386,0.86,28.0,0.395,0.125,10,126,92,1.37,0,0.89,3.74,0.035,49.2,0.253
2009.0,정성훈,LG,0.301,121.0,494.0,419.0,62.0,126.0,19.0,2.0,10.0,179.0,70.0,8.0,4.0,59.0,2.0,4.0,46.0,10.0,0.427,0.389,0.816,36.0,0.338,0.5,30,111,94,1.18,0,1.11,4.03,0.114,51.5,0.269
2009.0,김원섭,KIA,0.301,101.0,426.0,356.0,74.0,107.0,14.0,9.0,8.0,163.0,43.0,5.0,3.0,56.0,1.0,6.0,55.0,8.0,0.458,0.401,0.859,27.0,0.307,0.2,34,91,124,0.73,0,1.29,4.28,0.193,82.3,0.31
2009.0,이진영,LG,0.3,120.0,425.0,380.0,50.0,114.0,18.0,1.0,14.0,176.0,69.0,2.0,2.0,40.0,7.0,1.0,30.0,19.0,0.463,0.366,0.829,31.0,0.302,0.45,46,138,115,1.2,0,0.61,3.83,0.178,71.0,0.277
2009.0,이원석,두산,0.298,125.0,414.0,376.0,49.0,112.0,20.0,4.0,9.0,167.0,53.0,0.0,5.0,28.0,2.0,5.0,52.0,15.0,0.444,0.35,0.794,30.0,0.238,0.0,19,126,117,1.08,0,1.18,3.91,0.075,53.1,0.252
2009.0,이숭용,히어로즈,0.296,114.0,422.0,362.0,47.0,107.0,20.0,3.0,4.0,145.0,52.0,4.0,6.0,48.0,1.0,2.0,44.0,7.0,0.401,0.376,0.777,28.0,0.311,0.0,28,132,136,0.97,0,1.43,4.06,0.124,69.7,0.273
2009.0,박재상,SK,0.295,133.0,614.0,515.0,84.0,152.0,31.0,4.0,15.0,236.0,81.0,20.0,5.0,68.0,1.0,6.0,107.0,7.0,0.458,0.38,0.838,40.0,0.241,0.0,29,108,103,1.05,0,0.4,3.79,0.091,47.2,0.244
2009.0,채태인,삼성,0.293,118.0,425.0,368.0,58.0,108.0,26.0,2.0,17.0,189.0,72.0,1.0,2.0,49.0,4.0,5.0,90.0,4.0,0.514,0.382,0.896,31.0,0.29,0.714,37,96,149,0.64,0,0.49,3.5,0.15,59.2,0.257
2009.0,이대호,롯데,0.293,133.0,549.0,478.0,73.0,140.0,28.0,1.0,28.0,254.0,100.0,0.0,4.0,51.0,3.0,16.0,65.0,13.0,0.531,0.377,0.908,41.0,0.299,0.5,33,124,133,0.93,0,2.1,4.03,0.139,64.8,0.276
2009.0,신명철,삼성,0.291,124.0,485.0,423.0,71.0,123.0,17.0,2.0,20.0,204.0,61.0,10.0,3.0,48.0,1.0,1.0,72.0,10.0,0.482,0.362,0.844,36.0,0.286,0.667,40,112,122,0.92,0,0.65,3.65,0.169,65.2,0.272
2009.0,클락,히어로즈,0.29,125.0,559.0,486.0,85.0,141.0,24.0,4.0,24.0,245.0,90.0,0.0,2.0,65.0,2.0,3.0,85.0,14.0,0.504,0.376,0.88,39.0,0.32,0.0,25,146,133,1.1,0,0.93,4.08,0.075,55.1,0.244
2009.0,김태완,한화,0.289,112.0,446.0,360.0,62.0,104.0,17.0,2.0,23.0,194.0,68.0,0.0,3.0,72.0,4.0,11.0,89.0,6.0,0.539,0.419,0.958,29.0,0.279,0.125,37,84,121,0.69,0,0.79,3.85,0.207,61.4,0.282
2009.0,손시헌,두산,0.289,121.0,476.0,412.0,56.0,119.0,22.0,3.0,11.0,180.0,59.0,7.0,3.0,42.0,1.0,12.0,67.0,5.0,0.437,0.369,0.806,31.0,0.322,0.0,42,136,132,1.03,0,0.52,3.79,0.154,72.1,0.259
2009.0,송지만,히어로즈,0.289,115.0,439.0,374.0,69.0,108.0,15.0,3.0,22.0,195.0,67.0,1.0,4.0,52.0,2.0,8.0,122.0,10.0,0.521,0.384,0.905,29.0,0.275,0.286,23,103,131,0.79,0,1.22,3.38,0.088,43.4,0.244
2009.0,나주환,SK,0.288,118.0,454.0,382.0,60.0,110.0,13.0,0.0,15.0,168.0,65.0,20.0,4.0,41.0,0.0,7.0,74.0,8.0,0.44,0.364,0.804,27.0,0.262,0.0,23,117,135,0.87,0,0.81,3.69,0.089,47.3,0.24
2009.0,강정호,히어로즈,0.286,133.0,538.0,476.0,73.0,136.0,33.0,2.0,23.0,242.0,81.0,8.0,5.0,45.0,2.0,4.0,81.0,18.0,0.508,0.349,0.857,37.0,0.259,0.0,34,102,114,0.89,0,0.42,3.62,0.15,56.6,0.256
2009.0,이범호,한화,0.284,126.0,499.0,436.0,64.0,124.0,21.0,0.0,25.0,220.0,79.0,0.0,3.0,53.0,5.0,7.0,70.0,10.0,0.505,0.369,0.874,36.0,0.234,0.25,42,135,91,1.48,0,0.58,3.98,0.151,76.5,0.273
