연도,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
2014,권용관,LG,8,0,0,0,-,0,0
2014,김영관,LG,13,0,0,0,-,1,0
2014,김재민,LG,38,0,0,0,-,0,0
2014,봉중근,LG,3,0,0,0,-,0,0
2014,스나이더,LG,37,2,0,2,0.0,1,0
2014,신승현,LG,1,0,0,0,-,0,0
2014,신재웅,LG,1,0,0,0,-,0,0
2014,유원상,LG,1,0,0,0,-,0,0
2014,윤요섭,LG,27,0,0,0,-,0,0
2014,윤지웅,LG,1,0,0,0,-,0,0
2014,이동현,LG,2,0,0,0,-,0,0
2014,임재철,LG,53,0,0,0,-,0,0
2014,정찬헌,LG,2,0,0,0,-,0,0
2014,조윤준,LG,5,0,0,0,-,0,0
2014,최승준,LG,20,0,0,0,-,0,0
2014,현재윤,LG,14,0,0,0,-,1,0
2014,강지광,넥센,1,0,0,0,-,0,0
2014,박동원,넥센,76,0,0,0,-,1,0
2014,배힘찬,넥센,1,0,0,0,-,0,0
2014,손승락,넥센,1,0,0,0,-,0,0
2014,오윤,넥센,6,0,0,0,-,0,0
2014,윤석민,넥센,99,0,0,0,-,0,1
2014,임태준,넥센,17,0,0,0,-,1,0
2014,허도환,넥센,93,0,0,0,-,4,0
2014,홍성갑,넥센,2,0,0,0,-,1,0
2014,강영식,롯데,1,0,0,0,-,0,0
2014,고도현,롯데,4,0,0,0,-,0,0
2014,김사훈,롯데,4,0,0,0,-,0,0
2014,김승회,롯데,1,0,0,0,-,0,0
2014,김주현,롯데,9,0,0,0,-,0,0
2014,박기혁,롯데,22,1,0,1,0.0,0,0
2014,박종윤,롯데,123,2,0,2,0.0,5,0
2014,박준서,롯데,74,0,0,0,-,0,0
2014,백민기,롯데,9,1,0,1,0.0,0,0
2014,손용석,롯데,3,0,0,0,-,0,0
2014,송승준,롯데,1,0,0,0,-,0,0
2014,심수창,롯데,1,0,0,0,-,0,0
2014,용덕한,롯데,59,1,0,1,0.0,1,0
2014,이승화,롯데,44,3,0,3,0.0,3,0
2014,이창진,롯데,4,0,0,0,-,0,0
2014,장성우,롯데,43,0,0,0,-,0,0
2014,장성호,롯데,5,0,0,0,-,0,0
2014,장원준,롯데,1,0,0,0,-,0,0
2014,정대현,롯데,2,0,0,0,-,0,0
2014,조성환,롯데,6,0,0,0,-,0,0
2014,조홍석,롯데,2,0,0,0,-,0,0
2014,최대성,롯데,1,0,0,0,-,0,0
2014,황동채,롯데,12,0,0,0,-,0,0
2014,황진수,롯데,5,0,0,0,-,0,0
2014,히메네스,롯데,80,2,0,2,0.0,5,0
2014,김도현,SK,7,0,0,0,-,0,0
2014,김정훈,SK,1,0,0,0,-,0,0
2014,박민호,SK,1,0,0,0,-,0,0
2014,박윤,SK,6,0,0,0,-,1,0
2014,박정배,SK,1,0,0,0,-,0,0
2014,박진만,SK,19,1,0,1,0.0,0,0
2014,박희수,SK,2,0,0,0,-,0,0
2014,스캇,SK,33,0,0,0,-,1,0
2014,여건욱,SK,1,0,0,0,-,0,0
2014,이대수,SK,15,0,0,0,-,0,0
2014,이재영,SK,1,0,0,0,-,0,0
2014,이한진,SK,1,0,0,0,-,0,0
2014,임경완,SK,1,0,0,0,-,0,0
2014,정상호,SK,100,1,0,1,0.0,2,0
2014,조성우,SK,3,0,0,0,-,0,0
2014,한동민,SK,67,0,0,0,-,2,1
2014,허웅,SK,5,0,0,0,-,0,0
2014,홍명찬,SK,10,0,0,0,-,0,0
2014,강민국,NC,6,0,0,0,-,0,0
2014,고창성,NC,1,0,0,0,-,0,0
2014,김진성,NC,4,0,0,0,-,0,0
2014,김태군,NC,109,1,0,1,0.0,5,0
2014,김태우,NC,5,0,0,0,-,0,0
2014,노진혁,NC,26,1,0,1,0.0,0,0
2014,마낙길,NC,2,0,0,0,-,0,0
2014,박명환,NC,2,0,0,0,-,0,0
2014,박정준,NC,39,0,0,0,-,1,0
2014,손민한,NC,1,0,0,0,-,0,0
2014,손정욱,NC,1,0,0,0,-,0,0
2014,이승재,NC,12,0,0,0,-,1,0
2014,이창섭,NC,1,0,0,0,-,0,0
2014,이태양,NC,1,0,0,0,-,0,0
2014,이태원,NC,62,0,0,0,-,0,0
2014,이현곤,NC,7,0,0,0,-,0,0
2014,이혜천,NC,1,0,0,0,-,0,0
2014,임창민,NC,2,0,0,0,-,0,0
2014,조평호,NC,2,0,0,0,-,0,0
2014,최금강,NC,1,0,0,0,-,0,0
2014,최재원,NC,2,0,0,0,-,0,0
2014,허준,NC,28,0,0,0,-,0,0
2014,홍성용,NC,2,0,0,0,-,0,0
2014,고영우,KIA,21,0,0,0,-,0,0
2014,김광연,KIA,8,0,0,0,-,0,0
2014,김병현,KIA,1,0,0,0,-,0,0
2014,김상훈,KIA,9,0,0,0,-,0,0
2014,김주형,KIA,64,3,0,3,0.0,3,0
2014,김지훈,KIA,1,0,0,0,-,0,0
2014,김진우,KIA,1,0,0,0,-,0,0
2014,김태영,KIA,1,0,0,0,-,0,0
2014,박성호,KIA,1,0,0,0,-,0,0
2014,박찬호,KIA,17,0,0,0,-,0,0
2014,백용환,KIA,47,0,0,0,-,1,0
2014,송은범,KIA,2,0,0,0,-,0,0
2014,신창호,KIA,2,0,0,0,-,0,0
2014,심동섭,KIA,1,0,0,0,-,0,0
2014,어센시오,KIA,3,0,0,0,-,0,0
2014,오두철,KIA,2,0,0,0,-,0,0
2014,윤완주,KIA,5,0,0,0,-,0,0
2014,이종환,KIA,92,2,0,2,0.0,0,0
2014,임준섭,KIA,1,0,0,0,-,0,0
2014,임준혁,KIA,1,0,0,0,-,0,0
2014,차일목,KIA,94,2,0,2,0.0,2,0
2014,한승혁,KIA,1,0,0,0,-,0,0
2014,강경학,한화,41,0,0,0,-,1,0
2014,고동진,한화,73,2,0,2,0.0,3,0
2014,김민수,한화,35,0,0,0,-,1,0
2014,김태균,한화,118,2,0,2,0.0,5,0
2014,김태완,한화,89,0,0,0,-,0,0
2014,김회성,한화,59,0,0,0,-,1,0
2014,노수광,한화,1,0,0,0,-,0,0
2014,박노민,한화,2,0,0,0,-,0,0
2014,박정진,한화,1,0,0,0,-,0,0
2014,박준혁,한화,2,0,0,0,-,0,0
2014,송창식,한화,1,0,0,0,-,0,0
2014,엄태용,한화,17,0,0,0,-,0,0
2014,윤규진,한화,1,0,0,0,-,0,0
2014,이준수,한화,3,0,0,0,-,0,0
2014,이희근,한화,6,0,0,0,-,0,0
2014,임익준,한화,6,0,0,0,-,0,0
2014,전현태,한화,10,0,0,0,-,0,0
2014,정현석,한화,53,2,0,2,0.0,0,0
2014,조인성,한화,75,0,0,0,-,2,2
2014,조정원,한화,20,0,0,0,-,0,0
2014,최영환,한화,1,0,0,0,-,0,0
2014,추승우,한화,9,0,0,0,-,0,0
2015,박해민,삼성,144,68,60,8,88.2,6,2
2015,박민우,NC,141,62,46,16,74.2,3,5
2015,이대형,KT,140,58,44,14,75.9,6,1
2015,김종호,NC,133,51,41,10,80.4,4,1
2015,테임즈,NC,142,48,40,8,83.3,10,1
2015,오재원,두산,120,39,31,8,79.5,3,2
2015,이용규,한화,124,38,28,10,73.7,8,2
2015,김상수,삼성,132,31,26,5,83.9,2,0
2015,오지환,LG,138,35,25,10,71.4,7,1
2015,아두치,롯데,132,34,24,10,70.6,5,0
2015,나성범,NC,144,27,23,4,85.2,4,1
2015,나바로,삼성,140,28,22,6,78.6,2,0
2015,고종욱,넥센,119,36,22,14,61.1,9,2
2015,김하성,넥센,140,26,22,4,84.6,9,2
2015,이명기,SK,137,32,22,10,68.8,6,3
2015,정근우,한화,126,27,21,6,77.8,7,3
2015,신종길,KIA,99,24,19,5,79.2,1,1
2015,조동화,SK,119,21,18,3,85.7,1,1
2015,구자욱,삼성,116,24,17,7,70.8,5,1
2015,이종욱,NC,125,21,17,4,81.0,3,0
2015,정훈,롯데,135,22,16,6,72.7,6,0
2015,정수빈,두산,128,24,15,9,62.5,5,0
2015,오승택,롯데,122,19,15,4,78.9,3,1
2015,김사연,KT,72,20,15,5,75.0,4,2
2015,최재원,NC,114,19,14,5,73.7,1,1
2015,필,KIA,143,24,14,10,58.3,6,1
2015,박찬도,삼성,116,19,13,6,68.4,1,0
2015,김민혁,KT,82,19,12,7,63.2,1,1
2015,이택근,넥센,105,17,11,6,64.7,10,2
2015,김용의,LG,71,17,11,6,64.7,2,1
2015,박용택,LG,128,15,11,4,73.3,2,1
2015,김현수,두산,141,16,11,5,68.8,7,0
2015,손아섭,롯데,116,17,11,6,64.7,7,1
2015,황재균,롯데,144,21,11,10,52.4,3,4
2015,김호령,KIA,103,13,11,2,84.6,0,2
2015,박병호,넥센,140,13,10,3,76.9,2,1
2015,유재신,넥센,62,11,10,1,90.9,0,2
2015,박계현,SK,97,18,10,8,55.6,2,1
2015,최용규,KIA,69,16,10,6,62.5,4,2
2015,하준호,KT,80,13,10,3,76.9,3,0
2015,서건창,넥센,85,11,9,2,81.8,4,2
2015,문선재,LG,103,15,9,6,60.0,3,0
2015,정성훈,LG,117,13,9,4,69.2,4,0
2015,강한울,KIA,90,13,9,4,69.2,3,2
2015,히메네스,LG,70,10,8,2,80.0,2,1
2015,허경민,두산,117,11,8,3,72.7,2,0
2015,홍성흔,두산,93,9,8,1,88.9,2,0
2015,김문호,롯데,93,13,8,5,61.5,2,0
2015,김민우,KIA,90,11,8,3,72.7,1,0
2015,김원섭,KIA,110,13,8,5,61.5,7,1
2015,김주찬,KIA,98,10,8,2,80.0,3,0
2015,김강민,SK,96,11,7,4,63.6,2,1
2015,김재현,SK,46,8,7,1,87.5,1,0
2015,김재호,두산,133,9,7,2,77.8,4,0
2015,민병헌,두산,129,10,7,3,70.0,4,2
2015,고영우,KIA,82,10,7,3,70.0,2,1
2015,박한이,삼성,94,12,6,6,50.0,5,0
2015,양석환,LG,125,12,6,6,50.0,3,1
2015,정진호,두산,77,9,6,3,66.7,1,0
2015,송주호,한화,121,7,6,1,85.7,5,1
2015,박경수,KT,137,10,6,4,60.0,6,2
2015,모창민,NC,103,5,5,0,100.0,3,0
2015,박지규,LG,102,8,5,3,62.5,2,0
2015,서상우,LG,58,6,5,1,83.3,2,1
2015,브라운,SK,137,7,5,2,71.4,8,0
2015,정의윤,SK,91,5,5,0,100.0,5,0
2015,최정,SK,81,7,5,2,71.4,1,0
2015,양의지,두산,132,9,5,4,55.6,11,0
2015,장운호,한화,42,7,5,2,71.4,1,1
2015,박용근,KT,27,7,5,2,71.4,2,0
2015,심우준,KT,106,7,5,2,71.4,2,0
2015,스나이더,넥센,113,6,4,2,66.7,6,0
2015,지석훈,NC,137,5,4,1,80.0,6,1
2015,박재상,SK,108,9,4,5,44.4,5,1
2015,고영민,두산,41,6,4,2,66.7,1,0
2015,김재환,두산,48,5,4,1,80.0,1,0
2015,김민하,롯데,54,6,4,2,66.7,1,0
2015,문규현,롯데,105,6,4,2,66.7,2,0
2015,강경학,한화,120,7,4,3,57.1,7,0
2015,김상현,KT,134,9,4,5,44.4,4,1
2015,김진곤,KT,67,6,4,2,66.7,0,1
2015,박석민,삼성,135,3,3,0,100.0,10,1
2015,유한준,넥센,139,6,3,3,50.0,10,0
2015,윤석민,넥센,108,5,3,2,60.0,6,0
2015,김성욱,NC,125,6,3,3,50.0,2,1
2015,손시헌,NC,140,5,3,2,60.0,4,1
2015,조영훈,NC,103,3,3,0,100.0,0,0
2015,손주인,LG,98,7,3,4,42.9,2,1
2015,임훈,LG,88,5,3,2,60.0,4,0
2015,채은성,LG,90,6,3,3,50.0,2,0
2015,최경철,LG,109,4,3,1,75.0,5,0
2015,나주환,SK,96,8,3,5,37.5,3,0
2015,박정권,SK,124,6,3,3,50.0,5,1
2015,유서준,SK,17,4,3,1,75.0,0,0
2015,김대우,롯데,39,4,3,1,75.0,2,1
2015,나지완,KIA,116,4,3,1,75.0,4,0
2015,박찬호,KIA,69,4,3,1,75.0,4,0
2015,백용환,KIA,65,4,3,1,75.0,1,0
2015,이범호,KIA,138,7,3,4,42.9,6,0
2015,이호신,KIA,54,3,3,0,100.0,1,0
2015,권용관,한화,116,9,3,6,33.3,6,0
2015,김태균,한화,133,4,3,1,75.0,3,0
2015,박기혁,KT,126,3,3,0,100.0,9,0
2015,배병옥,KT,66,3,3,0,100.0,0,0
2015,오정복,KT,66,6,3,3,50.0,1,1
2015,이승엽,삼성,122,3,2,1,66.7,4,0
2015,이흥련,삼성,71,3,2,1,66.7,1,1
2015,최선호,삼성,33,2,2,0,100.0,1,0
2015,최형우,삼성,144,7,2,5,28.6,11,0
2015,김지수,넥센,104,3,2,1,66.7,0,0
2015,임병욱,넥센,40,6,2,4,33.3,1,1
2015,김준완,NC,30,3,2,1,66.7,0,1
2015,용덕한,NC,91,3,2,1,66.7,1,0
2015,유강남,LG,126,3,2,1,66.7,2,0
2015,이병규,LG,70,3,2,1,66.7,0,0
2015,이진영,LG,103,6,2,4,33.3,2,0
2015,황목치승,LG,24,2,2,0,100.0,0,0
2015,로메로,두산,76,2,2,0,100.0,6,1
2015,박건우,두산,70,3,2,1,66.7,2,0
2015,안중열,롯데,80,2,2,0,100.0,1,0
2015,이우민,롯데,75,2,2,0,100.0,1,0
2015,임재철,롯데,38,3,2,1,66.7,1,0
2015,박준태,KIA,51,3,2,1,66.7,1,0
2015,김회성,한화,83,6,2,4,33.3,4,0
2015,주현상,한화,103,2,2,0,100.0,4,2
2015,이지찬,KT,34,2,2,0,100.0,0,0
2015,배영섭,삼성,4,1,1,0,100.0,0,0
2015,이지영,삼성,124,3,1,2,33.3,4,0
2015,김민성,넥센,118,2,1,1,50.0,3,1
2015,문우람,넥센,63,2,1,1,50.0,0,0
2015,김태군,NC,144,2,1,1,50.0,3,1
2015,강병의,LG,8,3,1,2,33.3,0,0
2015,안익훈,LG,50,2,1,1,50.0,3,0
2015,윤진호,LG,30,1,1,0,100.0,2,0
2015,김성현,SK,129,5,1,4,20.0,5,2
2015,이재원,SK,140,4,1,3,25.0,5,1
2015,정상호,SK,113,3,1,2,33.3,5,1
2015,유민상,두산,15,1,1,0,100.0,1,0
2015,김재유,롯데,18,1,1,0,100.0,2,0
2015,김주현,롯데,47,1,1,0,100.0,0,0
2015,오현근,롯데,20,2,1,1,50.0,0,1
2015,김다원,KIA,108,1,1,0,100.0,4,2
2015,박기남,KIA,51,2,1,1,50.0,1,0
2015,오준혁,KIA,32,2,1,1,50.0,0,0
2015,이홍구,KIA,112,1,1,0,100.0,2,0
2015,김경언,한화,107,4,1,3,25.0,3,0
2015,모건,한화,10,2,1,1,50.0,1,0
2015,이성열,한화,101,2,1,1,50.0,0,1
2015,이시찬,한화,34,2,1,1,50.0,0,0
2015,정범모,한화,51,3,1,2,33.3,0,1
2015,황선일,한화,13,1,1,0,100,1,0
2015,김동명,KT,21,2,1,1,50.0,2,0
2015,김선민,KT,23,1,1,0,100,0,0
2015,김영환,KT,37,1,1,0,100,1,0
2015,송민섭,KT,28,1,1,0,100,2,0
2015,신명철,KT,89,1,1,0,100,4,0
2015,장성우,KT,133,3,1,2,33.3,5,1
2015,장성호,KT,49,1,1,0,100,1,0
2015,강봉규,삼성,5,0,0,0,-,0,0
2015,김재현,삼성,73,0,0,0,-,0,0
2015,김정혁,삼성,17,0,0,0,-,0,0
2015,김태완,삼성,4,0,0,0,-,0,0
2015,박계범,삼성,3,0,0,0,-,0,0
2015,백상원,삼성,52,0,0,0,-,0,1
2015,심창민,삼성,1,0,0,0,-,0,0
2015,우동균,삼성,37,2,0,2,0.0,1,0
2015,윤영수,삼성,4,0,0,0,-,0,0
2015,이상훈,삼성,4,0,0,0,-,0,0
2015,이영욱,삼성,38,1,0,1,0.0,0,0
2015,이정식,삼성,5,0,0,0,-,0,0
2015,임창용,삼성,2,0,0,0,-,0,0
2015,정인욱,삼성,1,0,0,0,-,0,0
2015,진갑용,삼성,39,0,0,0,-,2,0
2015,채태인,삼성,104,2,0,2,0.0,5,0
2015,최민구,삼성,6,0,0,0,-,0,0
2015,강지광,넥센,13,0,0,0,-,0,0
2015,김민준,넥센,2,0,0,0,-,0,0
2015,김재현,넥센,59,0,0,0,-,1,1
2015,김택형,넥센,1,0,0,0,-,0,0
2015,마정길,넥센,1,0,0,0,-,0,0
2015,문성현,넥센,2,0,0,0,-,0,0
2015,박동원,넥센,127,0,0,0,-,5,0
2015,박헌도,넥센,108,2,0,2,0.0,5,0
2015,서동욱,넥센,55,0,0,0,-,0,1
2015,손승락,넥센,1,0,0,0,-,0,0
2015,송성문,넥센,7,0,0,0,-,0,0
2015,유선정,넥센,17,0,0,0,-,1,0
2015,장시윤,넥센,17,1,0,1,0.0,0,0
2015,장영석,넥센,6,0,0,0,-,0,0
2015,한현희,넥센,2,0,0,0,-,0,0
2015,허정협,넥센,4,0,0,0,-,0,0
2015,홍성갑,넥센,7,0,0,0,-,0,1
2015,강구성,NC,4,0,0,0,-,0,0
2015,강민국,NC,1,0,0,0,-,0,0
2015,강장산,NC,2,0,0,0,-,0,0
2015,고창성,NC,1,0,0,0,-,0,0
2015,김태진,NC,1,0,0,0,-,0,0
2015,노성호,NC,1,0,0,0,-,0,0
2015,노진혁,NC,65,0,0,0,-,0,0
2015,마낙길,NC,1,1,0,1,0.0,0,0
2015,민성기,NC,3,0,0,0,-,0,0
2015,박광열,NC,33,1,0,1,0.0,1,0
2015,박정준,NC,19,0,0,0,-,0,0
2015,손민한,NC,1,0,0,0,-,0,0
2015,윤병호,NC,9,0,0,0,-,0,0
2015,이민호,NC,1,0,0,0,-,0,0
2015,이창섭,NC,16,0,0,0,-,0,0
2015,이태양,NC,1,0,0,0,-,0,0
2015,이혜천,NC,3,0,0,0,-,0,0
2015,이호준,NC,131,2,0,2,0.0,5,0
2015,임정호,NC,1,0,0,0,-,0,0
2015,임창민,NC,2,0,0,0,-,0,0
2015,조평호,NC,22,0,0,0,-,0,0
2015,최금강,NC,1,0,0,0,-,0,0
2015,황윤호,NC,10,0,0,0,-,0,0
2015,김영관,LG,20,0,0,0,-,0,0
2015,김재성,LG,9,0,0,0,-,1,0
2015,김재율,LG,1,0,0,0,-,0,0
2015,김지용,LG,3,0,0,0,-,0,0
2015,나성용,LG,40,0,0,0,-,1,0
2015,박성준,LG,11,0,0,0,-,1,0
2015,백창수,LG,25,0,0,0,-,0,1
2015,봉중근,LG,6,0,0,0,-,0,0
2015,신승현,LG,1,0,0,0,-,0,0
2015,양원혁,LG,3,0,0,0,-,0,0
2015,유원상,LG,1,0,0,0,-,0,0
2015,이동현,LG,4,0,0,0,-,0,0
2015,이민재,LG,28,1,0,1,0.0,1,1
2015,이병규,LG,54,0,0,0,-,0,0
2015,이준형,LG,1,0,0,0,-,0,0
2015,장준원,LG,20,0,0,0,-,1,0
2015,조윤준,LG,7,0,0,0,-,0,0
2015,진해수,LG,1,0,0,0,-,0,0
2015,최동환,LG,1,0,0,0,-,0,0
2015,최승준,LG,8,0,0,0,-,0,0
2015,한나한,LG,32,0,0,0,-,1,0
2015,고효준,SK,1,0,0,0,-,0,0
2015,김기현,SK,9,0,0,0,-,0,0
2015,김민식,SK,23,0,0,0,-,0,1
2015,김연훈,SK,49,1,0,1,0.0,2,0
2015,박윤,SK,17,0,0,0,-,0,0
2015,박정배,SK,1,0,0,0,-,0,0
2015,박진만,SK,78,2,0,2,0.0,3,0
2015,박철우,SK,19,0,0,0,-,0,0
2015,서진용,SK,1,0,0,0,-,0,0
2015,신재웅,SK,2,0,0,0,-,0,0
2015,안정광,SK,10,0,0,0,-,0,0
2015,윤길현,SK,1,0,0,0,-,0,0
2015,윤중환,SK,15,1,0,1,0.0,0,0
2015,이대수,SK,36,1,0,1,0.0,0,0
2015,이재영,SK,1,0,0,0,-,0,0
2015,이진석,SK,6,1,0,1,0.0,0,0
2015,이창욱,SK,1,0,0,0,-,0,0
2015,이한진,SK,1,0,0,0,-,0,0
2015,이현석,SK,3,0,0,0,-,0,0
2015,정우람,SK,5,0,0,0,-,0,0
2015,채병용,SK,1,0,0,0,-,0,0
2015,최정민,SK,8,0,0,0,-,0,1
2015,허웅,SK,18,0,0,0,-,0,0
2015,홍명찬,SK,5,0,0,0,-,0,0
2015,국해성,두산,11,0,0,0,-,0,0
2015,김응민,두산,4,0,0,0,-,0,0
2015,김진형,두산,14,0,0,0,-,0,0
2015,노경은,두산,1,0,0,0,-,0,0
2015,니퍼트,두산,1,0,0,0,-,0,0
2015,루츠,두산,8,0,0,0,-,0,0
2015,류지혁,두산,14,0,0,0,-,0,0
2015,양종민,두산,32,1,0,1,0.0,1,0
2015,양현,두산,1,0,0,0,-,0,0
2015,오재일,두산,66,0,0,0,-,0,0
2015,이원재,두산,1,0,0,0,-,0,0
2015,이현승,두산,2,0,0,0,-,0,0
2015,장민석,두산,53,1,0,1,0.0,1,0
2015,진야곱,두산,2,0,0,0,-,0,0
2015,최영진,두산,1,0,0,0,-,0,0
2015,최재훈,두산,71,0,0,0,-,1,0
2015,최주환,두산,100,3,0,3,0.0,3,1
2015,함덕주,두산,2,0,0,0,-,0,0
2015,강동수,롯데,22,0,0,0,-,0,0
2015,강민호,롯데,123,0,0,0,-,5,0
2015,김대륙,롯데,71,1,0,1,0.0,2,0
2015,김준태,롯데,27,0,0,0,-,0,0
2015,박세웅,롯데,1,0,0,0,-,1,0
2015,박종윤,롯데,98,1,0,1,0.0,4,0
2015,박준서,롯데,3,0,0,0,-,0,0
2015,박진형,롯데,1,0,0,0,-,0,0
2015,배장호,롯데,1,0,0,0,-,0,0
2015,백민기,롯데,8,0,0,0,-,0,0
2015,손용석,롯데,38,0,0,0,-,3,0
2015,심수창,롯데,2,0,0,0,-,0,0
2015,오윤석,롯데,29,0,0,0,-,0,0
2015,이성민,롯데,3,0,0,0,-,0,0
2015,이여상,롯데,6,0,0,0,-,0,0
2015,이정민,롯데,3,0,0,0,-,0,0
2015,조홍석,롯데,3,0,0,0,-,1,0
2015,최준석,롯데,144,0,0,0,-,3,1
2015,홍성민,롯데,2,0,0,0,-,0,0
2015,황동채,롯데,2,0,0,0,-,0,0
2015,황진수,롯데,2,0,0,0,-,1,0
2015,김광수,KIA,2,0,0,0,-,0,0
2015,김병현,KIA,1,0,0,0,-,0,0
2015,김주형,KIA,45,0,0,0,-,0,0
2015,김준,KIA,1,0,0,0,-,0,0
2015,김태영,KIA,3,0,0,0,-,0,0
2015,노수광,KIA,10,0,0,0,-,0,0
2015,문경찬,KIA,2,0,0,0,-,0,0
2015,박정수,KIA,4,0,0,0,-,0,0
2015,박준표,KIA,1,0,0,0,-,0,0
2015,스틴슨,KIA,1,0,0,0,-,0,0
2015,심동섭,KIA,4,0,0,0,-,0,0
2015,에반,KIA,1,0,0,0,-,0,0
2015,윤석민,KIA,4,0,0,0,-,0,0
2015,윤완주,KIA,28,0,0,0,-,1,0
2015,이성우,KIA,79,0,0,0,-,1,0
2015,이은총,KIA,11,0,0,0,-,1,1
2015,이인행,KIA,20,0,0,0,-,1,0
2015,전현태,KIA,2,0,0,0,-,0,0
2015,차일목,KIA,11,0,0,0,-,0,0
2015,최병연,KIA,19,0,0,0,-,0,0
2015,최영필,KIA,3,0,0,0,-,0,0
2015,최희섭,KIA,42,0,0,0,-,4,0
2015,한기주,KIA,1,0,0,0,-,0,0
2015,한승혁,KIA,6,0,0,0,-,0,0
2015,험버,KIA,1,0,0,0,-,0,0
2015,홍건희,KIA,1,0,0,0,-,0,0
2015,황대인,KIA,22,0,0,0,-,1,0
2015,황수현,KIA,2,0,0,0,-,0,0
2015,고동진,한화,27,0,0,0,-,0,0
2015,권혁,한화,9,0,0,0,-,0,0
2015,김기현,한화,1,0,0,0,-,0,0
2015,김민우,한화,1,0,0,0,-,0,0
2015,김태완,한화,22,0,0,0,-,0,0
2015,박노민,한화,23,0,0,0,-,0,0
2015,박성호,한화,1,0,0,0,-,0,0
2015,박정진,한화,2,0,0,0,-,0,0
2015,박한길,한화,1,0,0,0,-,0,0
2015,송광민,한화,12,0,0,0,-,0,0
2015,신성현,한화,64,0,0,0,-,1,0
2015,윤규진,한화,2,0,0,0,-,0,0
2015,이종환,한화,44,0,0,0,-,0,1
2015,이창열,한화,5,0,0,0,-,0,0
2015,임익준,한화,4,0,0,0,-,0,0
2015,정대훈,한화,3,0,0,0,-,0,0
2015,정현석,한화,43,0,0,0,-,2,1
2015,조인성,한화,106,0,0,0,-,1,0
2015,조정원,한화,2,0,0,0,-,0,0
2015,지성준,한화,9,0,0,0,-,0,0
2015,채기영,한화,3,0,0,0,-,0,0
2015,최진행,한화,109,3,0,3,0.0,2,1
2015,탈보트,한화,1,0,0,0,-,0,0
2015,폭스,한화,38,0,0,0,-,1,0
2015,하주석,한화,4,0,0,0,-,0,0
2015,한상훈,한화,35,3,0,3,0.0,0,0
2015,허도환,한화,61,0,0,0,-,0,0
2015,고영표,KT,1,0,0,0,-,0,0
2015,김기표,KT,2,0,0,0,-,0,0
2015,김민수,KT,2,0,0,0,-,0,0
2015,김사율,KT,1,0,0,0,-,0,0
2015,김종민,KT,26,1,0,1,0.0,0,0
2015,김태훈,KT,22,0,0,0,-,0,0
2015,댄블랙,KT,54,0,0,0,-,2,0
2015,마르테,KT,115,0,0,0,-,2,0
2015,모상기,KT,8,0,0,0,-,0,0
2015,문상철,KT,51,0,0,0,-,1,0
2015,배우열,KT,1,0,0,0,-,0,0
2015,심재민,KT,1,0,0,0,-,0,0
2015,안상빈,KT,1,0,0,0,-,0,0
2015,윤도경,KT,4,0,0,0,-,0,0
2015,윤여운,KT,2,0,0,0,-,0,0
2015,윤요섭,KT,74,1,0,1,0.0,0,0
2015,이창진,KT,13,0,0,0,-,0,0
2015,이해창,KT,5,0,0,0,-,0,0
2015,장시환,KT,3,0,0,0,-,0,0
2015,정대현,KT,1,0,0,0,-,0,0
2015,조무근,KT,1,0,0,0,-,0,0
2015,조중근,KT,25,0,0,0,-,0,0
2015,홍성무,KT,3,0,0,0,-,0,0
2015,홍성용,KT,1,0,0,0,-,0,0
2015,황덕균,KT,1,0,0,0,-,0,0
2016,박해민,삼성,141,67,52,15,77.6,6,2
2016,손아섭,롯데,144,46,42,4,91.3,10,1
2016,이대형,KT,143,57,37,20,64.9,2,2
2016,고종욱,넥센,133,42,28,14,66.7,9,2
2016,김하성,넥센,144,43,28,15,65.1,4,0
2016,서건창,넥센,140,39,26,13,66.7,9,1
2016,황재균,롯데,127,35,25,10,71.4,5,2
2016,정근우,한화,138,28,22,6,78.6,8,2
2016,이용규,한화,113,32,21,11,65.6,2,1
2016,박민우,NC,121,26,20,6,76.9,1,0
2016,김호령,KIA,124,29,19,10,65.5,8,2
2016,김용의,LG,105,26,19,7,73.1,4,1
2016,히메네스,LG,135,27,18,9,66.7,9,2
2016,박건우,두산,132,23,17,6,73.9,8,1
2016,임병욱,넥센,104,23,17,6,73.9,3,2
2016,오지환,LG,121,26,17,9,65.4,4,2
2016,심우준,KT,122,18,17,1,94.4,2,1
2016,박정음,넥센,98,25,16,9,64.0,4,1
2016,유재신,넥센,93,23,16,7,69.6,0,0
2016,고메즈,SK,117,24,16,8,66.7,6,0
2016,이종욱,NC,134,18,15,3,83.3,4,0
2016,아두치,롯데,64,17,15,2,88.2,3,0
2016,이명기,SK,99,22,14,8,63.6,5,0
2016,오재원,두산,122,23,13,10,56.5,3,1
2016,김종호,NC,93,19,13,6,68.4,5,0
2016,테임즈,NC,123,17,13,4,76.5,4,1
2016,김재현,SK,100,20,13,7,65.0,2,0
2016,정수빈,두산,114,16,12,4,75.0,5,0
2016,김강민,SK,115,17,12,5,70.6,8,0
2016,노수광,KIA,77,14,12,2,85.7,0,2
2016,김문호,롯데,140,27,12,15,44.4,4,2
2016,하준호,KT,94,16,12,4,75.0,2,2
2016,구자욱,삼성,108,15,10,5,66.7,6,0
2016,필,KIA,132,13,10,3,76.9,4,2
